model,id,one_hop_a,one_hop_b,two_hop_cot,two_hop_no_cot,two_hop_no_cot_baseline1,two_hop_no_cot_baseline2,two_hop_with_facts_in_context,both_1hops_correct,two_hop_also_correct,two_hop_also_correct_corrected
Qwen/Qwen2.5-72B-Instruct-Turbo,12082,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,12124,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,12126,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,12201,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,12533,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,12552,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,12598,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,12629,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,12685,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,12720,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,12753,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
Qwen/Qwen2.5-72B-Instruct-Turbo,12795,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,12875,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,12945,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,13015,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,13016,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,13081,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,13135,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,13177,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,13190,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,13198,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
Qwen/Qwen2.5-72B-Instruct-Turbo,13201,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
Qwen/Qwen2.5-72B-Instruct-Turbo,13309,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,13331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,13339,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
Qwen/Qwen2.5-72B-Instruct-Turbo,13368,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,13379,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,13388,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
Qwen/Qwen2.5-72B-Instruct-Turbo,13487,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1,1,1
Qwen/Qwen2.5-72B-Instruct-Turbo,13505,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
Qwen/Qwen2.5-72B-Instruct-Turbo,13532,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,13615,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,13621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,13627,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,13667,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
Qwen/Qwen2.5-72B-Instruct-Turbo,13880,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,14035,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,14043,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,14216,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,14236,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
Qwen/Qwen2.5-72B-Instruct-Turbo,14264,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,14278,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,14331,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,14335,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,14371,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,14393,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,14425,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,14466,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,14506,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,14591,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,14644,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,14664,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,14728,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,1,0
Qwen/Qwen2.5-72B-Instruct-Turbo,14763,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,1,0
Qwen/Qwen2.5-72B-Instruct-Turbo,14879,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,15054,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,15152,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,15173,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,15183,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,15298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,15382,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,1,0
Qwen/Qwen2.5-72B-Instruct-Turbo,15385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,15446,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,15635,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,15685,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
Qwen/Qwen2.5-72B-Instruct-Turbo,15701,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,15703,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,15705,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,15728,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,15782,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,15796,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,15904,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,16010,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,16021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,16050,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,16096,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,16127,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,16129,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,16152,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,16241,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,16348,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,16383,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,1,0
Qwen/Qwen2.5-72B-Instruct-Turbo,16414,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,1,0
Qwen/Qwen2.5-72B-Instruct-Turbo,16450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,16462,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0
Qwen/Qwen2.5-72B-Instruct-Turbo,16552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,16592,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,16602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,16711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,16723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,16734,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,16779,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,16811,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
Qwen/Qwen2.5-72B-Instruct-Turbo,16905,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,16921,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,16994,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,17048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,17106,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,17260,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,1,0
Qwen/Qwen2.5-72B-Instruct-Turbo,17366,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,17367,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,17424,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,17428,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
Qwen/Qwen2.5-72B-Instruct-Turbo,17508,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,17509,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,17554,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
Qwen/Qwen2.5-72B-Instruct-Turbo,17574,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,17632,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,17770,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,17842,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,17854,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,17891,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,17898,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,17958,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,17987,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,18031,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,18061,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,18140,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
Qwen/Qwen2.5-72B-Instruct-Turbo,18232,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1,1,0
Qwen/Qwen2.5-72B-Instruct-Turbo,18277,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,18332,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,18373,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,18376,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,18435,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,1,0
Qwen/Qwen2.5-72B-Instruct-Turbo,18469,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,18517,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,18714,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,18785,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,18837,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,18944,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1,1,0
Qwen/Qwen2.5-72B-Instruct-Turbo,19067,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
Qwen/Qwen2.5-72B-Instruct-Turbo,19072,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,19233,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
Qwen/Qwen2.5-72B-Instruct-Turbo,19322,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,19378,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,19393,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,19458,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,19493,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,19498,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,19610,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,19628,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,19649,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,1,0
Qwen/Qwen2.5-72B-Instruct-Turbo,19652,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,19760,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,19848,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,19859,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,19937,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,1,0
Qwen/Qwen2.5-72B-Instruct-Turbo,19977,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,20055,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,20083,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,20182,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,20208,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,20245,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,20344,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,20581,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,20582,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,20638,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
Qwen/Qwen2.5-72B-Instruct-Turbo,20794,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,20839,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,1,0
Qwen/Qwen2.5-72B-Instruct-Turbo,20899,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,20904,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,20930,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,20982,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,21070,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,21075,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,21112,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,21118,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,21239,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,21247,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,21295,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1,1,0
Qwen/Qwen2.5-72B-Instruct-Turbo,21311,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,21373,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,21572,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,21602,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,21645,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,21743,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,21744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,21808,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0
Qwen/Qwen2.5-72B-Instruct-Turbo,21873,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,22007,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,22022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,22034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,22037,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,22100,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,22130,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,22180,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,22184,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,22198,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,22204,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,22324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,22358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,22370,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,22387,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,22542,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,22559,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
Qwen/Qwen2.5-72B-Instruct-Turbo,22623,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,22680,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,22706,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,22734,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,22759,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0
Qwen/Qwen2.5-72B-Instruct-Turbo,22760,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,22868,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,22962,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,22985,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,23016,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,23066,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,23092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,23331,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,23348,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,23436,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,23479,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,23531,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,23544,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,23722,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,23772,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,23797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,23807,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,23838,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,23869,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
Qwen/Qwen2.5-72B-Instruct-Turbo,23895,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
